PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
HUN,1,m,35,1,O,1,1,1962,2,O,72970,4,2,6,0
HUN,1,m,36,1,O,1,1,1962,2,O,75681,4,2,6,0
HUN,1,m,37,1,O,1,1,1962,2,O,69846,4,2,6,0
HUN,1,m,38,1,O,1,1,1962,2,O,73825,4,2,6,0
HUN,1,m,39,1,O,1,1,1962,2,O,71609,4,2,6,0
HUN,1,m,40,1,O,1,1,1962,2,O,72093,4,2,6,0
HUN,1,m,41,1,O,1,1,1962,2,O,68589,4,2,6,0
HUN,1,m,42,1,O,1,1,1962,2,O,61575,4,2,6,0
HUN,1,m,43,1,O,1,1,1962,2,O,33865,4,2,6,0
HUN,1,m,44,1,O,1,1,1962,2,O,34175,4,2,6,0
HUN,1,m,45,1,O,1,1,1962,2,O,35178,4,2,6,0
HUN,1,m,46,1,O,1,1,1962,2,O,46176,4,2,6,0
HUN,1,m,47,1,O,1,1,1962,2,O,66261,4,2,6,0
HUN,1,m,48,1,O,1,1,1962,2,O,66591,4,2,6,0
HUN,1,m,49,1,O,1,1,1962,2,O,68792,4,2,6,0
HUN,1,m,50,1,O,1,1,1962,2,O,65633,4,2,6,0
HUN,1,m,51,1,O,1,1,1962,2,O,66298,4,2,6,0
HUN,1,m,52,1,O,1,1,1962,2,O,65497,4,2,6,0
HUN,1,m,53,1,O,1,1,1962,2,O,63573,4,2,6,0
HUN,1,m,54,1,O,1,1,1962,2,O,60714,4,2,6,0
HUN,1,m,55,1,O,1,1,1962,2,O,58461,4,2,6,0
HUN,1,m,56,1,O,1,1,1962,2,O,54675,4,2,6,0
HUN,1,m,57,1,O,1,1,1962,2,O,54415,4,2,6,0
HUN,1,m,58,1,O,1,1,1962,2,O,54891,4,2,6,0
HUN,1,m,59,1,O,1,1,1962,2,O,54715,4,2,6,0
HUN,1,m,60,1,O,1,1,1962,2,O,51568,4,2,6,0
HUN,1,m,61,1,O,1,1,1962,2,O,51543,4,2,6,0
HUN,1,m,62,1,O,1,1,1962,2,O,47757,4,2,6,0
HUN,1,m,63,1,O,1,1,1962,2,O,44809,4,2,6,0
HUN,1,m,64,1,O,1,1,1962,2,O,41429,4,2,6,0
HUN,1,m,65,1,O,1,1,1962,2,O,37162,4,2,6,0
HUN,1,m,66,1,O,1,1,1962,2,O,35398,4,2,6,0
HUN,1,m,67,1,O,1,1,1962,2,O,31527,4,2,6,0
HUN,1,m,68,1,O,1,1,1962,2,O,30952,4,2,6,0
HUN,1,m,69,1,O,1,1,1962,2,O,27089,4,2,6,0
HUN,1,m,70,1,O,1,1,1962,2,O,24904,4,2,6,0
HUN,1,m,71,1,O,1,1,1962,2,O,21899,4,2,6,0
HUN,1,m,72,1,O,1,1,1962,2,O,22422,4,2,6,0
HUN,1,m,73,1,O,1,1,1962,2,O,20808,4,2,6,0
HUN,1,m,74,1,O,1,1,1962,2,O,19274,4,2,6,0
HUN,1,m,75,1,O,1,1,1962,2,O,17699,4,2,6,0
