"Popname","Sex","Year","Age","Lexis","Deaths"
"CA","M","2002","44","TU","418.491894977169"
"CA","M","2002","45","TL","437"
"CA","M","2002","45","TU","412"
"CA","M","2002","46","TL","445"
"CA","M","2002","46","TU","476"
"CA","M","2002","47","TL","496"
"CA","M","2002","47","TU","481"
"CA","M","2002","48","TL","514"
"CA","M","2002","48","TU","540"
"CA","M","2002","49","TL","546"
"CA","M","2002","49","TU","524"
"CA","M","2002","50","TL","562.234246575342"
"CA","M","2002","50","TU","525.765753424658"
"CA","M","2002","51","TL","590"
"CA","M","2002","51","TU","561"
"CA","M","2002","52","TL","623"
"CA","M","2002","52","TU","611"
"CA","M","2002","53","TL","594"
"CA","M","2002","53","TU","666"
"CA","M","2002","54","TL","666.606735159817"
"CA","M","2002","54","TU","642.393264840183"
"CA","M","2002","55","TL","701"
"CA","M","2002","55","TU","729"
"CA","M","2002","56","TL","683"
"CA","M","2002","56","TU","584"
"CA","M","2002","57","TL","613.258904109589"
"CA","M","2002","57","TU","634.741095890411"
"CA","M","2002","58","TL","695"
"CA","M","2002","58","TU","656"
"CA","M","2002","59","TL","764"
"CA","M","2002","59","TU","773"
"CA","M","2002","60","TL","775"
"CA","M","2002","60","TU","748"
"CA","M","2002","61","TL","712"
"CA","M","2002","61","TU","702"
"CA","M","2002","62","TL","751"
"CA","M","2002","62","TU","775"
"CA","M","2002","63","TL","727"
"CA","M","2002","63","TU","833"
"CA","M","2002","64","TL","862"
"CA","M","2002","64","TU","757"
"CA","M","2002","65","TL","820"
"CA","M","2002","65","TU","850"
"CA","M","2002","66","TL","846"
"CA","M","2002","66","TU","843"
"CA","M","2002","67","TL","924"
"CA","M","2002","67","TU","978"
"CA","M","2002","68","TL","944"
"CA","M","2002","68","TU","989"
"CA","M","2002","69","TL","982"
"CA","M","2002","69","TU","1022"
"CA","M","2002","70","TL","1034.22876712329"
"CA","M","2002","70","TU","1066.77123287671"
"CA","M","2002","71","TL","1120"
"CA","M","2002","71","TU","1297"
"CA","M","2002","72","TL","1207"
"CA","M","2002","72","TU","1254"
"CA","M","2002","73","TL","1249"
"CA","M","2002","73","TU","1312"
"CA","M","2002","74","TL","1427"
"CA","M","2002","74","TU","1400"
"CA","M","2002","75","TL","1421"
"CA","M","2002","75","TU","1406"
"CA","M","2002","76","TL","1499"
"CA","M","2002","76","TU","1558"
"CA","M","2002","77","TL","1664"
"CA","M","2002","77","TU","1685"
"CA","M","2002","78","TL","1698"
"CA","M","2002","78","TU","1735"
"CA","M","2002","79","TL","1686"
"CA","M","2002","79","TU","1688"
"CA","M","2002","80","TL","1717"
"CA","M","2002","80","TU","1848.5"
"CA","M","2002","81","TL","1893.5"
"CA","M","2002","81","TU","1847"
"CA","M","2002","82","TL","1790"
"CA","M","2002","82","TU","1685"
"CA","M","2002","83","TL","1546"
"CA","M","2002","83","TU","1674"
"CA","M","2002","84","TL","1634"
"CA","M","2002","84","TU","1590"
"CA","M","2002","85","TL","1523"
"CA","M","2002","85","TU","1543"
"CA","M","2002","86","TL","1490.97671232877"
"CA","M","2002","86","TU","1489.02328767123"
"CA","M","2002","87","TL","1417"
"CA","M","2002","87","TU","1453"
"CA","M","2002","88","TL","1284"
"CA","M","2002","88","TU","1204"
"CA","M","2002","89","TL","1143"
"CA","M","2002","89","TU","1111"
"CA","M","2002","90","TL","973"
"CA","M","2002","90","TU","895"
"CA","M","2002","91","TL","781"
"CA","M","2002","91","TU","774"
"CA","M","2002","92","TL","719"
"CA","M","2002","92","TU","657"
"CA","M","2002","93","TL","607"
"CA","M","2002","93","TU","573"
"CA","M","2002","94","TL","503"
"CA","M","2002","94","TU","445"
"CA","M","2002","95","TL","337"
"CA","M","2002","95","TU","353"
"CA","M","2002","96","TL","263"
"CA","M","2002","96","TU","270"
"CA","M","2002","97","TL","188"
"CA","M","2002","97","TU","176"
"CA","M","2002","98","TL","163"
"CA","M","2002","98","TU","131"
"CA","M","2002","99","TL","91"
"CA","M","2002","99","TU","93"
"CA","M","2002","100","TL","53"
"CA","M","2002","100","TU","58"
"CA","M","2002","101","TL","47"
"CA","M","2002","101","TU","43"
"CA","M","2002","102","TL","34.9958904109589"
"CA","M","2002","102","TU","24.0041095890411"
"CA","M","2002","103","TL","12"
"CA","M","2002","103","TU","16"
"CA","M","2002","104","TL","15"
"CA","M","2002","104","TU","7"
"CA","M","2002","105","TL","-10000"
"CA","M","2002","105","TU","-10000"
"CA","M","2002","106","TL","-10000"
"CA","M","2002","106","TU","-10000"
"CA","M","2002","107","TL","-10000"
"CA","M","2002","107","TU","-10000"
"CA","M","2002","108","TL","-10000"
"CA","M","2002","108","TU","-10000"
"CA","M","2002","109","TL","-10000"
"CA","M","2002","109","TU","-10000"
"CA","M","2002","111","TL","-10000"
"CA","M","2002","111","TU","-10000"
"CA","M","2002","UNK","RR","53"
"CA","M","2002","ALL","RR","117545"
"CA","M","2003","0","TL","1380"
"CA","M","2003","0","TU","224"
"CA","M","2003","1","TL","57"
"CA","M","2003","1","TU","62"
"CA","M","2003","2","TL","47"
"CA","M","2003","2","TU","38"
"CA","M","2003","3","TL","38"
"CA","M","2003","3","TU","36"
"CA","M","2003","4","TL","22"
"CA","M","2003","4","TU","21"
"CA","M","2003","5","TL","24"
"CA","M","2003","5","TU","18"
"CA","M","2003","6","TL","28"
"CA","M","2003","6","TU","22"
"CA","M","2003","7","TL","16"
"CA","M","2003","7","TU","17"
"CA","M","2003","8","TL","21"
"CA","M","2003","8","TU","18"
"CA","M","2003","9","TL","16"
"CA","M","2003","9","TU","23"
"CA","M","2003","10","TL","27"
"CA","M","2003","10","TU","30"
"CA","M","2003","11","TL","16"
"CA","M","2003","11","TU","21"
"CA","M","2003","12","TL","24"
"CA","M","2003","12","TU","21"
"CA","M","2003","13","TL","36"
"CA","M","2003","13","TU","22"
"CA","M","2003","14","TL","52"
"CA","M","2003","14","TU","37"
"CA","M","2003","15","TL","58"
"CA","M","2003","15","TU","48"
"CA","M","2003","16","TL","77"
"CA","M","2003","16","TU","73"
"CA","M","2003","17","TL","92.5437214611872"
"CA","M","2003","17","TU","114.456278538813"
"CA","M","2003","18","TL","173"
"CA","M","2003","18","TU","168"
"CA","M","2003","19","TL","153"
"CA","M","2003","19","TU","176"
"CA","M","2003","20","TL","166"
"CA","M","2003","20","TU","175"
"CA","M","2003","21","TL","165"
"CA","M","2003","21","TU","170"
"CA","M","2003","22","TL","188"
"CA","M","2003","22","TU","171"
"CA","M","2003","23","TL","158"
"CA","M","2003","23","TU","167"
"CA","M","2003","24","TL","148.688926940639"
"CA","M","2003","24","TU","145.311073059361"
"CA","M","2003","25","TL","144"
"CA","M","2003","25","TU","160"
"CA","M","2003","26","TL","170.834246575342"
"CA","M","2003","26","TU","145.165753424658"
"CA","M","2003","27","TL","154"
"CA","M","2003","27","TU","158"
"CA","M","2003","28","TL","130"
"CA","M","2003","28","TU","137"
"CA","M","2003","29","TL","122"
"CA","M","2003","29","TU","119"
"CA","M","2003","30","TL","145"
"CA","M","2003","30","TU","157"
"CA","M","2003","31","TL","141"
"CA","M","2003","31","TU","148"
"CA","M","2003","32","TL","157"
"CA","M","2003","32","TU","201"
"CA","M","2003","33","TL","196"
"CA","M","2003","33","TU","192"
"CA","M","2003","34","TL","191"
"CA","M","2003","34","TU","198"
"CA","M","2003","35","TL","197"
"CA","M","2003","35","TU","208"
"CA","M","2003","36","TL","221"
"CA","M","2003","36","TU","224"
"CA","M","2003","37","TL","244"
"CA","M","2003","37","TU","241"
"CA","M","2003","38","TL","278"
"CA","M","2003","38","TU","266"
"CA","M","2003","39","TL","271"
"CA","M","2003","39","TU","308"
"CA","M","2003","40","TL","315"
"CA","M","2003","40","TU","331"
"CA","M","2003","41","TL","333"
"CA","M","2003","41","TU","352"
"CA","M","2003","42","TL","368"
"CA","M","2003","42","TU","373"
"CA","M","2003","43","TL","396.902739726027"
"CA","M","2003","43","TU","392.097260273973"
"CA","M","2003","44","TL","379"
"CA","M","2003","44","TU","415"
"CA","M","2003","45","TL","428"
"CA","M","2003","45","TU","446"
"CA","M","2003","46","TL","482"
"CA","M","2003","46","TU","517"
"CA","M","2003","47","TL","509.130136986301"
"CA","M","2003","47","TU","526.869863013699"
"CA","M","2003","48","TL","543.766894977169"
"CA","M","2003","48","TU","556.233105022831"
"CA","M","2003","49","TL","545"
"CA","M","2003","49","TU","577"
"CA","M","2003","50","TL","581.34098173516"
"CA","M","2003","50","TU","623.65901826484"
"CA","M","2003","51","TL","609"
"CA","M","2003","51","TU","599"
"CA","M","2003","52","TL","658"
"CA","M","2003","52","TU","683"
"CA","M","2003","53","TL","648"
"CA","M","2003","53","TU","672"
"CA","M","2003","54","TL","716"
"CA","M","2003","54","TU","744"
"CA","M","2003","55","TL","719"
"CA","M","2003","55","TU","711"
"CA","M","2003","56","TL","815"
"CA","M","2003","56","TU","782"
"CA","M","2003","57","TL","711.935616438356"
"CA","M","2003","57","TU","580.064383561644"
"CA","M","2003","58","TL","652.297146118721"
"CA","M","2003","58","TU","671.702853881279"
"CA","M","2003","59","TL","726.499885844749"
"CA","M","2003","59","TU","742.500114155251"
"CA","M","2003","60","TL","811"
"CA","M","2003","60","TU","792"
"CA","M","2003","61","TL","732"
"CA","M","2003","61","TU","811"
"CA","M","2003","62","TL","778"
"CA","M","2003","62","TU","806"
"CA","M","2003","63","TL","786"
"CA","M","2003","63","TU","772"
"CA","M","2003","64","TL","782"
"CA","M","2003","64","TU","856"
"CA","M","2003","65","TL","866"
"CA","M","2003","65","TU","849"
"CA","M","2003","66","TL","887"
"CA","M","2003","66","TU","894"
"CA","M","2003","67","TL","917.108105022831"
"CA","M","2003","67","TU","926.891894977169"
"CA","M","2003","68","TL","1034"
"CA","M","2003","68","TU","923"
"CA","M","2003","69","TL","965.33002283105"
"CA","M","2003","69","TU","993.66997716895"
"CA","M","2003","70","TL","1022"
"CA","M","2003","70","TU","1077"
"CA","M","2003","71","TL","1102"
"CA","M","2003","71","TU","1172"
"CA","M","2003","72","TL","1135"
"CA","M","2003","72","TU","1239"
"CA","M","2003","73","TL","1342"
"CA","M","2003","73","TU","1338"
"CA","M","2003","74","TL","1231.31358447489"
"CA","M","2003","74","TU","1370.68641552511"
"CA","M","2003","75","TL","1467"
"CA","M","2003","75","TU","1424"
"CA","M","2003","76","TL","1474"
"CA","M","2003","76","TU","1538"
"CA","M","2003","77","TL","1565"
"CA","M","2003","77","TU","1569"
"CA","M","2003","78","TL","1661"
"CA","M","2003","78","TU","1661"
"CA","M","2003","79","TL","1733"
"CA","M","2003","79","TU","1716"
"CA","M","2003","80","TL","1792.19863013699"
"CA","M","2003","80","TU","1777.80136986301"
"CA","M","2003","81","TL","1834"
"CA","M","2003","81","TU","1858"
"CA","M","2003","82","TL","1923"
"CA","M","2003","82","TU","1771"
"CA","M","2003","83","TL","1863"
"CA","M","2003","83","TU","1721"
"CA","M","2003","84","TL","1674"
"CA","M","2003","84","TU","1659"
"CA","M","2003","85","TL","1635.07534246575"
"CA","M","2003","85","TU","1512.92465753425"
"CA","M","2003","86","TL","1538"
"CA","M","2003","86","TU","1437"
"CA","M","2003","87","TL","1430"
"CA","M","2003","87","TU","1371"
"CA","M","2003","88","TL","1399"
"CA","M","2003","88","TU","1305"
"CA","M","2003","89","TL","1222"
"CA","M","2003","89","TU","1137"
"CA","M","2003","90","TL","1114"
"CA","M","2003","90","TU","1004"
"CA","M","2003","91","TL","919"
"CA","M","2003","91","TU","824"
"CA","M","2003","92","TL","753"
"CA","M","2003","92","TU","686"
"CA","M","2003","93","TL","644"
"CA","M","2003","93","TU","572"
"CA","M","2003","94","TL","476"
"CA","M","2003","94","TU","480"
"CA","M","2003","95","TL","372"
"CA","M","2003","95","TU","369"
"CA","M","2003","96","TL","303"
"CA","M","2003","96","TU","265"
"CA","M","2003","97","TL","197"
"CA","M","2003","97","TU","166"
"CA","M","2003","98","TL","155"
"CA","M","2003","98","TU","134"
"CA","M","2003","99","TL","98"
"CA","M","2003","99","TU","107"
"CA","M","2003","100","TL","83"
"CA","M","2003","100","TU","75"
"CA","M","2003","101","TL","35"
"CA","M","2003","101","TU","33"
"CA","M","2003","102","TL","38"
"CA","M","2003","102","TU","22"
"CA","M","2003","103","TL","18.7012557077626"
"CA","M","2003","103","TU","13.2987442922374"
"CA","M","2003","104","TL","8"
"CA","M","2003","104","TU","13"
"CA","M","2003","105","TL","-10000"
"CA","M","2003","105","TU","-10000"
"CA","M","2003","106","TL","-10000"
"CA","M","2003","106","TU","-10000"
"CA","M","2003","107","TL","-10000"
"CA","M","2003","107","TU","-10000"
"CA","M","2003","108","TL","-10000"
"CA","M","2003","108","TU","-10000"
"CA","M","2003","UNK","RR","57"
"CA","M","2003","ALL","RR","120192"
"CA","M","2004","0","TL","1372"
"CA","M","2004","0","TU","211"
"CA","M","2004","1","TL","67"
"CA","M","2004","1","TU","57"
"CA","M","2004","2","TL","33"
"CA","M","2004","2","TU","26"
"CA","M","2004","3","TL","33"
"CA","M","2004","3","TU","26"
"CA","M","2004","4","TL","21"
"CA","M","2004","4","TU","20"
"CA","M","2004","5","TL","21"
"CA","M","2004","5","TU","22"
"CA","M","2004","6","TL","19"
"CA","M","2004","6","TU","18"
"CA","M","2004","7","TL","15"
"CA","M","2004","7","TU","10"
"CA","M","2004","8","TL","19"
"CA","M","2004","8","TU","13"
"CA","M","2004","9","TL","20"
"CA","M","2004","9","TU","26"
"CA","M","2004","10","TL","19"
"CA","M","2004","10","TU","21"
"CA","M","2004","11","TL","13"
"CA","M","2004","11","TU","16"
"CA","M","2004","12","TL","29"
"CA","M","2004","12","TU","35"
"CA","M","2004","13","TL","22"
"CA","M","2004","13","TU","28"
"CA","M","2004","14","TL","44"
"CA","M","2004","14","TU","35"
"CA","M","2004","15","TL","43"
"CA","M","2004","15","TU","72"
"CA","M","2004","16","TL","69"
"CA","M","2004","16","TU","77"
"CA","M","2004","17","TL","117"
"CA","M","2004","17","TU","119"
"CA","M","2004","18","TL","148"
"CA","M","2004","18","TU","148"
"CA","M","2004","19","TL","175"
"CA","M","2004","19","TU","163"
"CA","M","2004","20","TL","137"
"CA","M","2004","20","TU","186"
"CA","M","2004","21","TL","169"
"CA","M","2004","21","TU","169"
"CA","M","2004","22","TL","182"
"CA","M","2004","22","TU","178"
"CA","M","2004","23","TL","139"
"CA","M","2004","23","TU","180"
"CA","M","2004","24","TL","167"
"CA","M","2004","24","TU","166"
"CA","M","2004","25","TL","132"
"CA","M","2004","25","TU","146"
"CA","M","2004","26","TL","160"
"CA","M","2004","26","TU","176"
"CA","M","2004","27","TL","138"
"CA","M","2004","27","TU","154"
"CA","M","2004","28","TL","141"
"CA","M","2004","28","TU","127"
"CA","M","2004","29","TL","136"
"CA","M","2004","29","TU","145"
"CA","M","2004","30","TL","137.540755919854"
"CA","M","2004","30","TU","142.459244080146"
"CA","M","2004","31","TL","148"
"CA","M","2004","31","TU","163"
"CA","M","2004","32","TL","163"
"CA","M","2004","32","TU","163"
"CA","M","2004","33","TL","173"
"CA","M","2004","33","TU","172"
"CA","M","2004","34","TL","200"
"CA","M","2004","34","TU","208"
"CA","M","2004","35","TL","216"
"CA","M","2004","35","TU","202"
"CA","M","2004","36","TL","202"
"CA","M","2004","36","TU","238"
"CA","M","2004","37","TL","203"
"CA","M","2004","37","TU","229"
"CA","M","2004","38","TL","223"
"CA","M","2004","38","TU","248"
"CA","M","2004","39","TL","250"
"CA","M","2004","39","TU","275"
"CA","M","2004","40","TL","284.465733151184"
"CA","M","2004","40","TU","300.534266848816"
"CA","M","2004","41","TL","322"
"CA","M","2004","41","TU","371"
"CA","M","2004","42","TL","344"
"CA","M","2004","42","TU","343"
"CA","M","2004","43","TL","343"
"CA","M","2004","43","TU","400"
"CA","M","2004","44","TL","381"
"CA","M","2004","44","TU","438"
"CA","M","2004","45","TL","438.569558287796"
"CA","M","2004","45","TU","456.430441712204"
"CA","M","2004","46","TL","443"
"CA","M","2004","46","TU","509"
"CA","M","2004","47","TL","497"
"CA","M","2004","47","TU","537"
"CA","M","2004","48","TL","513"
"CA","M","2004","48","TU","562"
"CA","M","2004","49","TL","516.107923497268"
"CA","M","2004","49","TU","575.892076502732"
"CA","M","2004","50","TL","618"
"CA","M","2004","50","TU","607"
"CA","M","2004","51","TL","594"
"CA","M","2004","51","TU","654"
"CA","M","2004","52","TL","643"
"CA","M","2004","52","TU","584"
"CA","M","2004","53","TL","670.596880692168"
"CA","M","2004","53","TU","677.403119307832"
"CA","M","2004","54","TL","640"
"CA","M","2004","54","TU","709"
"CA","M","2004","55","TL","752.703438069217"
"CA","M","2004","55","TU","730.296561930783"
"CA","M","2004","56","TL","679"
"CA","M","2004","56","TU","799"
"CA","M","2004","57","TL","805"
"CA","M","2004","57","TU","785"
"CA","M","2004","58","TL","710"
"CA","M","2004","58","TU","671"
"CA","M","2004","59","TL","678"
"CA","M","2004","59","TU","750"
"CA","M","2004","60","TL","759"
"CA","M","2004","60","TU","782"
"CA","M","2004","61","TL","795"
"CA","M","2004","61","TU","848"
"CA","M","2004","62","TL","757.260815118397"
"CA","M","2004","62","TU","777.739184881603"
"CA","M","2004","63","TL","753"
"CA","M","2004","63","TU","800"
"CA","M","2004","64","TL","756"
"CA","M","2004","64","TU","802"
"CA","M","2004","65","TL","806"
"CA","M","2004","65","TU","861"
"CA","M","2004","66","TL","828"
"CA","M","2004","66","TU","881"
"CA","M","2004","67","TL","901.058515482696"
"CA","M","2004","67","TU","847.941484517304"
"CA","M","2004","68","TL","881.834699453552"
"CA","M","2004","68","TU","957.165300546448"
"CA","M","2004","69","TL","913.096994535519"
"CA","M","2004","69","TU","1049.90300546448"
"CA","M","2004","70","TL","1035"
"CA","M","2004","70","TU","1050"
"CA","M","2004","71","TL","987"
"CA","M","2004","71","TU","1111"
"CA","M","2004","72","TL","1053.3127276867"
"CA","M","2004","72","TU","1131.6872723133"
"CA","M","2004","73","TL","1142"
"CA","M","2004","73","TU","1302"
"CA","M","2004","74","TL","1304.17076502732"
"CA","M","2004","74","TU","1381.82923497268"
"CA","M","2004","75","TL","1307"
"CA","M","2004","75","TU","1424"
"CA","M","2004","76","TL","1420"
"CA","M","2004","76","TU","1507"
"CA","M","2004","77","TL","1500"
"CA","M","2004","77","TU","1532"
"CA","M","2004","78","TL","1431"
"CA","M","2004","78","TU","1646"
"CA","M","2004","79","TL","1548"
"CA","M","2004","79","TU","1650"
"CA","M","2004","80","TL","1672"
"CA","M","2004","80","TU","1668"
"CA","M","2004","81","TL","1634"
"CA","M","2004","81","TU","1724"
"CA","M","2004","82","TL","1653.15710382514"
"CA","M","2004","82","TU","1812.84289617486"
"CA","M","2004","83","TL","1807.80305100182"
"CA","M","2004","83","TU","1852.19694899818"
"CA","M","2004","84","TL","1717.65972222222"
"CA","M","2004","84","TU","1640.34027777778"
"CA","M","2004","85","TL","1436"
"CA","M","2004","85","TU","1494"
"CA","M","2004","86","TL","1512"
"CA","M","2004","86","TU","1564"
"CA","M","2004","87","TL","1321"
"CA","M","2004","87","TU","1372"
"CA","M","2004","88","TL","1206"
"CA","M","2004","88","TU","1299"
"CA","M","2004","89","TL","1210"
"CA","M","2004","89","TU","1217"
"CA","M","2004","90","TL","1010"
"CA","M","2004","90","TU","1103"
"CA","M","2004","91","TL","877"
"CA","M","2004","91","TU","894"
"CA","M","2004","92","TL","738.269011839709"
"CA","M","2004","92","TU","706.730988160291"
"CA","M","2004","93","TL","618"
"CA","M","2004","93","TU","593"
"CA","M","2004","94","TL","462"
"CA","M","2004","94","TU","484"
"CA","M","2004","95","TL","364"
"CA","M","2004","95","TU","367"
"CA","M","2004","96","TL","286"
"CA","M","2004","96","TU","254"
"CA","M","2004","97","TL","219"
"CA","M","2004","97","TU","191"
"CA","M","2004","98","TL","171"
"CA","M","2004","98","TU","121"
"CA","M","2004","99","TL","106.178961748634"
"CA","M","2004","99","TU","92.8210382513661"
"CA","M","2004","100","TL","75"
"CA","M","2004","100","TU","77"
"CA","M","2004","101","TL","41"
"CA","M","2004","101","TU","61"
"CA","M","2004","102","TL","25"
"CA","M","2004","102","TU","21"
"CA","M","2004","103","TL","18"
"CA","M","2004","103","TU","18"
"CA","M","2004","104","TL","11.2854052823315"
"CA","M","2004","104","TU","9.71459471766849"
"CA","M","2004","105","TL","-10000"
"CA","M","2004","105","TU","-10000"
"CA","M","2004","106","TL","-10000"
"CA","M","2004","106","TU","-10000"
"CA","M","2004","107","TL","-10000"
"CA","M","2004","107","TU","-10000"
"CA","M","2004","108","TL","-10000"
"CA","M","2004","108","TU","-10000"
"CA","M","2004","109","TL","-10000"
"CA","M","2004","109","TU","-10000"
"CA","M","2004","110","TL","-10000"
"CA","M","2004","110","TU","-10000"
"CA","M","2004","UNK","RR","46"
"CA","M","2004","ALL","RR","116978"
"CA","M","2005","0","TL","1399"
"CA","M","2005","0","TU","215"
"CA","M","2005","1","TL","62"
"CA","M","2005","1","TU","62"
"CA","M","2005","2","TL","52"
"CA","M","2005","2","TU","46"
"CA","M","2005","3","TL","31"
"CA","M","2005","3","TU","22"
"CA","M","2005","4","TL","22"
"CA","M","2005","4","TU","26"
"CA","M","2005","5","TL","18"
"CA","M","2005","5","TU","14"
"CA","M","2005","6","TL","22"
"CA","M","2005","6","TU","9"
"CA","M","2005","7","TL","16"
"CA","M","2005","7","TU","16"
"CA","M","2005","8","TL","11"
"CA","M","2005","8","TU","24"
"CA","M","2005","9","TL","10"
"CA","M","2005","9","TU","11"
"CA","M","2005","10","TL","19"
"CA","M","2005","10","TU","19"
"CA","M","2005","11","TL","15"
"CA","M","2005","11","TU","25"
"CA","M","2005","12","TL","19"
"CA","M","2005","12","TU","22"
"CA","M","2005","13","TL","27"
"CA","M","2005","13","TU","29"
"CA","M","2005","14","TL","40"
"CA","M","2005","14","TU","46"
"CA","M","2005","15","TL","73"
"CA","M","2005","15","TU","63"
"CA","M","2005","16","TL","74"
"CA","M","2005","16","TU","87"
"CA","M","2005","17","TL","107"
"CA","M","2005","17","TU","115"
"CA","M","2005","18","TL","131.464269406393"
"CA","M","2005","18","TU","158.535730593607"
"CA","M","2005","19","TL","168"
"CA","M","2005","19","TU","181"
"CA","M","2005","20","TL","186"
"CA","M","2005","20","TU","188"
"CA","M","2005","21","TL","189"
"CA","M","2005","21","TU","172"
"CA","M","2005","22","TL","160"
"CA","M","2005","22","TU","177"
"CA","M","2005","23","TL","173.508105022831"
"CA","M","2005","23","TU","175.491894977169"
"CA","M","2005","24","TL","189"
"CA","M","2005","24","TU","155"
"CA","M","2005","25","TL","172"
"CA","M","2005","25","TU","161"
"CA","M","2005","26","TL","180"
"CA","M","2005","26","TU","162"
"CA","M","2005","27","TL","152.9"
"CA","M","2005","27","TU","152.1"
"CA","M","2005","28","TL","160"
"CA","M","2005","28","TU","138"
"CA","M","2005","29","TL","164"
"CA","M","2005","29","TU","140"
"CA","M","2005","30","TL","152"
"CA","M","2005","30","TU","125"
"CA","M","2005","31","TL","149"
"CA","M","2005","31","TU","156"
"CA","M","2005","32","TL","157"
"CA","M","2005","32","TU","160"
"CA","M","2005","33","TL","152"
"CA","M","2005","33","TU","148"
"CA","M","2005","34","TL","169"
"CA","M","2005","34","TU","213"
"CA","M","2005","35","TL","200.765639269406"
"CA","M","2005","35","TU","215.234360730594"
"CA","M","2005","36","TL","188"
"CA","M","2005","36","TU","241"
"CA","M","2005","37","TL","211"
"CA","M","2005","37","TU","220"
"CA","M","2005","38","TL","216.60399543379"
"CA","M","2005","38","TU","229.39600456621"
"CA","M","2005","39","TL","260"
"CA","M","2005","39","TU","239"
"CA","M","2005","40","TL","313.513470319635"
"CA","M","2005","40","TU","300.486529680365"
"CA","M","2005","41","TL","311"
"CA","M","2005","41","TU","342"
"CA","M","2005","42","TL","350"
"CA","M","2005","42","TU","345"
"CA","M","2005","43","TL","408"
"CA","M","2005","43","TU","372"
"CA","M","2005","44","TL","418"
"CA","M","2005","44","TU","418"
"CA","M","2005","45","TL","445.479223744292"
"CA","M","2005","45","TU","432.520776255708"
"CA","M","2005","46","TL","436"
"CA","M","2005","46","TU","459"
"CA","M","2005","47","TL","514"
"CA","M","2005","47","TU","519"
"CA","M","2005","48","TL","562"
"CA","M","2005","48","TU","563"
"CA","M","2005","49","TL","587"
"CA","M","2005","49","TU","622"
"CA","M","2005","50","TL","579.454566210046"
"CA","M","2005","50","TU","687.545433789954"
"CA","M","2005","51","TL","654.84794520548"
"CA","M","2005","51","TU","574.15205479452"
"CA","M","2005","52","TL","676"
"CA","M","2005","52","TU","693"
"CA","M","2005","53","TL","712"
"CA","M","2005","53","TU","687"
"CA","M","2005","54","TL","675"
"CA","M","2005","54","TU","700"
"CA","M","2005","55","TL","728.361529680365"
"CA","M","2005","55","TU","787.638470319635"
"CA","M","2005","56","TL","697"
"CA","M","2005","56","TU","742"
"CA","M","2005","57","TL","748.009589041096"
"CA","M","2005","57","TU","823.990410958904"
"CA","M","2005","58","TL","818.686187214612"
"CA","M","2005","58","TU","795.313812785388"
"CA","M","2005","59","TL","761"
"CA","M","2005","59","TU","735"
"CA","M","2005","60","TL","803.046575342466"
"CA","M","2005","60","TU","776.953424657534"
"CA","M","2005","61","TL","823"
"CA","M","2005","61","TU","789"
"CA","M","2005","62","TL","814"
"CA","M","2005","62","TU","884"
"CA","M","2005","63","TL","834.308105022831"
"CA","M","2005","63","TU","797.691894977169"
"CA","M","2005","64","TL","909.721803652968"
"CA","M","2005","64","TU","834.278196347032"
"CA","M","2005","65","TL","815"
"CA","M","2005","65","TU","857"
"CA","M","2005","66","TL","858"
"CA","M","2005","66","TU","898"
"CA","M","2005","67","TL","897"
"CA","M","2005","67","TU","895"
"CA","M","2005","68","TL","962.428652968037"
"CA","M","2005","68","TU","906.571347031963"
"CA","M","2005","69","TL","982"
"CA","M","2005","69","TU","970"
"CA","M","2005","70","TL","1033.79155251142"
"CA","M","2005","70","TU","1029.20844748858"
"CA","M","2005","71","TL","1045"
"CA","M","2005","71","TU","998"
"CA","M","2005","72","TL","1088"
"CA","M","2005","72","TU","1122"
"CA","M","2005","73","TL","1177"
"CA","M","2005","73","TU","1279"
"CA","M","2005","74","TL","1236"
"CA","M","2005","74","TU","1309"
"CA","M","2005","75","TL","1363"
"CA","M","2005","75","TU","1357"
"CA","M","2005","76","TL","1365"
"CA","M","2005","76","TU","1429"
"CA","M","2005","77","TL","1474"
"CA","M","2005","77","TU","1494"
"CA","M","2005","78","TL","1482"
"CA","M","2005","78","TU","1616"
"CA","M","2005","79","TL","1548"
"CA","M","2005","79","TU","1600"
"CA","M","2005","80","TL","1695.13287671233"
"CA","M","2005","80","TU","1656.86712328767"
"CA","M","2005","81","TL","1752"
"CA","M","2005","81","TU","1802"
"CA","M","2005","82","TL","1819.60125570776"
"CA","M","2005","82","TU","1731.39874429224"
"CA","M","2005","83","TL","1835"
"CA","M","2005","83","TU","1871"
"CA","M","2005","84","TL","1759"
"CA","M","2005","84","TU","1761"
"CA","M","2005","85","TL","1720.76837899543"
"CA","M","2005","85","TU","1608.23162100457"
"CA","M","2005","86","TL","1521"
"CA","M","2005","86","TU","1481"
"CA","M","2005","87","TL","1499"
"CA","M","2005","87","TU","1412"
"CA","M","2005","88","TL","1369"
"CA","M","2005","88","TU","1231"
"CA","M","2005","89","TL","1235"
"CA","M","2005","89","TU","1130"
"CA","M","2005","90","TL","1063"
"CA","M","2005","90","TU","1144"
"CA","M","2005","91","TL","1044"
"CA","M","2005","91","TU","943"
"CA","M","2005","92","TL","800.957534246575"
"CA","M","2005","92","TU","786.042465753425"
"CA","M","2005","93","TL","673"
"CA","M","2005","93","TU","616"
"CA","M","2005","94","TL","547"
"CA","M","2005","94","TU","471"
"CA","M","2005","95","TL","417"
